schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,"Pointing the Way, Hiding the Destination: Practical Private Dense Retrieval at Scale","['Peichun Hua', 'Danyang Chen', 'Junan Zhang', 'Haifeng Sun', 'Jingyu Wang', 'Diwen Xue', 'Mingyu Li', 'Yunming Xiao']",http://arxiv.org/abs/2608.25735v1,https://github.com/ai-research/pointing-the-way--hiding-,816,2026-08-26T12:46:36+00:00,2026-08-27T12:41:45.296024+00:00
1.0,RESEARCH_PAPER,It's a matter of timescale: non-linear utility in successor features and multi-objective planning and learning,"['Liam P. H. Mertens', 'Lucas N. Alegre', 'Florent Delgrange', 'Diederik M. Roijers', 'Ann Nowé', 'Peter Vamplew']",http://arxiv.org/abs/2608.25723v1,https://github.com/ai-research/it-s-a-matter-of-timescal,3295,2026-08-26T12:39:10+00:00,2026-08-27T12:41:45.296043+00:00
1.0,RESEARCH_PAPER,When RAG Fails to Equalize: Geo-bias in Factual Question Answering over Public Companies,"['Abhinav Havaldar', 'Enrico Santus']",http://arxiv.org/abs/2608.25717v1,https://github.com/ai-research/when-rag-fails-to-equaliz,7818,2026-08-26T12:34:12+00:00,2026-08-27T12:41:45.296059+00:00
1.0,RESEARCH_PAPER,Difficulty-Aware Sample Allocation for Adaptive Data Augmentation in Semantic Segmentation,"['Olasimbo Ayodeji Arigbabu', 'Abimbola Ismail Arigbabu']",http://arxiv.org/abs/2608.25710v1,https://github.com/ai-research/difficulty-aware-sample-a,3550,2026-08-26T12:27:22+00:00,2026-08-27T12:41:45.296075+00:00
1.0,RESEARCH_PAPER,Unsupervised Anatomical Feature Learning via Diffusion Models: Enhanced Medical Image Segmentation with Denoising Diffusion Probabilistic Models,"['Akshat G', 'Divyansh Gupta', 'Shaleen Bhatnagar', 'Shilpa Ankalaki', 'Tusar Kanti Mishra']",http://arxiv.org/abs/2608.25693v1,https://github.com/ai-research/unsupervised-anatomical-f,7593,2026-08-26T12:10:56+00:00,2026-08-27T12:41:45.296094+00:00
1.0,RESEARCH_PAPER,Learning New Facts with QLoRA: An Acquisition-Retention Frontier,"['Estelle Zheng', 'Sébastien Warichet', 'Emmanuel Helbert', 'Christophe Cerisara']",http://arxiv.org/abs/2608.25677v1,https://github.com/zhngstl/new_facts_forgetting.,3468,2026-08-26T11:54:58+00:00,2026-08-27T12:41:45.296104+00:00
1.0,RESEARCH_PAPER,AI Slop and Hallucinations in Vulnerability Assessment: A Survey on Reasoning Failures and Trustworthy Mitigation,"['Junchen Ding', 'Jialiang Dong', 'Yichen Zhu', 'Yi Liu', 'Gelei Deng', 'Willy Susilo', 'Siqi Ma', 'Yuekang Li']",http://arxiv.org/abs/2608.25667v1,https://github.com/ai-research/ai-slop-and-hallucination,2144,2026-08-26T11:48:38+00:00,2026-08-27T12:41:45.296122+00:00
1.0,RESEARCH_PAPER,Data Citation for Large Language Models: A Challenge,['Gianmaria Silvello'],http://arxiv.org/abs/2608.25663v1,https://github.com/ai-research/data-citation-for-large-l,7372,2026-08-26T11:44:55+00:00,2026-08-27T12:41:45.296136+00:00
1.0,RESEARCH_PAPER,Overview of SHROOM-Visions 2026: A Shared Task on Hallucination Detection in Large Vision-Language Models,"['Raúl Vázquez', 'Aman Sinha', 'Chuyuan Li', 'Claudio Savelli', 'Eduardo Calò', 'Emilio Raimond', 'Stella Frank', 'Hengyu Luo', 'Flavio Giobergia', 'Vincent Segonne', 'Lorenzo Vaiani', 'Jörg Tiedemann', 'Timothee Mickus']",http://arxiv.org/abs/2608.25662v1,https://github.com/ai-research/overview-of-shroom-vision,1679,2026-08-26T11:44:35+00:00,2026-08-27T12:41:45.296159+00:00
1.0,RESEARCH_PAPER,From General Agents to RCA Experts: A Self-Evolving Harness for Root Cause Analysis,"['Haiyu Huang', 'Jiewei Lyu', 'Zhihan Jiang', 'Jinyang Liu', 'Xiao He', 'Tieying Zhang', 'Wu Xiang', 'Michael R. Lyu']",http://arxiv.org/abs/2608.25661v1,https://github.com/ai-research/from-general-agents-to-rc,3691,2026-08-26T11:43:17+00:00,2026-08-27T12:41:45.296177+00:00
1.0,RESEARCH_PAPER,Think-Probe-Respond: Improving Large Language Models as Judges of Research Idea Novelty,"['Tim Schopf', 'Tobias Schreieder', 'Akiko Aizawa']",http://arxiv.org/abs/2608.25660v1,https://github.com/ai-research/think-probe-respond--impr,578,2026-08-26T11:42:12+00:00,2026-08-27T12:41:45.296195+00:00
1.0,RESEARCH_PAPER,Narcissus: Program Synthesis Using Context-Aware LLM Approximations,"['Tilman Hinnerichs', 'Sebastijan Dumancic', 'Neil Yorke-Smith']",http://arxiv.org/abs/2608.25657v1,https://github.com/ai-research/narcissus--program-synthe,6384,2026-08-26T11:38:24+00:00,2026-08-27T12:41:45.296210+00:00
1.0,RESEARCH_PAPER,Reconstructing the Right Episode: Evaluating Interleaved Conversational Memory Beyond Long Context,"['Zhexi Feng', 'Ruiyi Zhang', 'Yongbo Yang', 'Pengtao Xie']",http://arxiv.org/abs/2608.25655v1,https://github.com/ai-research/reconstructing-the-right-,2049,2026-08-26T11:37:03+00:00,2026-08-27T12:41:45.296226+00:00
1.0,RESEARCH_PAPER,Unmatched Does Not Mean False: Incomplete Reference Sets Can Reverse Calibration Rankings in Open-Ended Theory-of-Mind Tracking,"['Zhexi Feng', 'Wuxi Chen', 'Bingrui Zhang']",http://arxiv.org/abs/2608.25654v1,https://github.com/ai-research/unmatched-does-not-mean-f,8636,2026-08-26T11:36:31+00:00,2026-08-27T12:41:45.296246+00:00
1.0,RESEARCH_PAPER,LDAC-Net: A Learnable Multi-Lag Differencing Attention-Convolution Network for Drift-Robust Recognition with Low-Cost MOX Gas Sensors,"['Xin Zhang', 'Liangxiu Han', 'Yue Shi', 'Tam Sobeih']",http://arxiv.org/abs/2608.25646v1,https://github.com/ai-research/ldac-net--a-learnable-mul,7793,2026-08-26T11:20:27+00:00,2026-08-27T12:41:45.296265+00:00
1.0,RESEARCH_PAPER,A Token-Level Analysis of Sampled-Token Reverse-KL On-Policy Distillation,"['Bing Shao', 'Jiazheng Zhang', 'Long Ma', 'Yujiong Shen', 'Senjie Jin', 'Xin Guo', 'Yuming Yang', 'Mingxu Chai', 'Zhiheng Xi', 'Tao Gui', 'Qi Zhang', 'Xuanjing Huang']",http://arxiv.org/abs/2608.25643v1,https://github.com/ai-research/a-token-level-analysis-of,7933,2026-08-26T11:14:42+00:00,2026-08-27T12:41:45.296282+00:00
1.0,RESEARCH_PAPER,Leveraging Inter-object Affordances for Efficient Planning in Contact-rich Tasks,"['Pouya P. Niaz', 'Justus Piater', 'Alejandro Agostini']",http://arxiv.org/abs/2608.25641v1,https://github.com/ai-research/leveraging-inter-object-a,2132,2026-08-26T11:12:46+00:00,2026-08-27T12:41:45.296298+00:00
1.0,RESEARCH_PAPER,AutoVerifier: Residual-Guided Non-Parametric Optimization for Reference-Based Answer Verification,"['Zebei Zhao', 'Zhihao Shi', 'Minqi Shi']",http://arxiv.org/abs/2608.25637v1,https://github.com/ai-research/autoverifier--residual-gu,416,2026-08-26T11:06:40+00:00,2026-08-27T12:41:45.296315+00:00
1.0,RESEARCH_PAPER,Using profiles of cognitive capability to assess AI suitability for workplace tasks,"['Jonathan Prunty', 'Marko Tešić', 'Patrick Quinn', 'José Hernández-Orallo', 'Lucy Cheke']",http://arxiv.org/abs/2608.25623v1,https://github.com/ai-research/using-profiles-of-cogniti,8288,2026-08-26T10:48:09+00:00,2026-08-27T12:41:45.296332+00:00
1.0,RESEARCH_PAPER,Plans You Can Check: Verifier-Grounded Learning of an Open-Weight Planner for Executable Video-Editing,"['Haoyu Wang', 'Cheng Feng', 'Liuyang Bian', 'Ruiyang Huang', 'Lei Wei', 'Yafei Wen', 'Xiaoxin Chen', 'Xiaoying Tang']",http://arxiv.org/abs/2608.25622v1,https://github.com/ai-research/plans-you-can-check--veri,7299,2026-08-26T10:43:26+00:00,2026-08-27T12:41:45.296349+00:00
1.0,RESEARCH_PAPER,Dissonance Spectrum explicitly models perceptual frequency interactions for better music understanding,"['Tianle Wang', 'Xinyi Tong', 'Liangke Zhao', 'Jishang Chen', 'Sirui Zhang', 'Haoxin Zhang', 'Xin Jin', 'Duo Xu', 'Xiaobing Li', 'Song-Chun Zhu']",http://arxiv.org/abs/2608.25621v1,https://github.com/ai-research/dissonance-spectrum-expli,808,2026-08-26T10:42:06+00:00,2026-08-27T12:41:45.296366+00:00
1.0,RESEARCH_PAPER,AWM: Answerable Working Memory for Long-Document VQA Agents,"['Dongzhuoran Zhou', 'Yuqicheng Zhu', 'Yule Liu', 'Zhen Yang', 'Rui Lu', 'Yuxiao Dong', 'Jie Tang', 'Evgeny Kharlamov']",http://arxiv.org/abs/2608.25618v1,https://github.com/ai-research/awm--answerable-working-m,3240,2026-08-26T10:35:25+00:00,2026-08-27T12:41:45.296381+00:00
1.0,RESEARCH_PAPER,From Specialization to Generalization: Instruction-tuned LLMs for Robust Harmful Content Mitigation,"['Lukas Edman', 'Daryna Dementieva', 'Alexander Fraser']",http://arxiv.org/abs/2608.25605v1,https://github.com/ai-research/from-specialization-to-ge,6142,2026-08-26T10:24:31+00:00,2026-08-27T12:41:45.296397+00:00
1.0,RESEARCH_PAPER,A Dual-Transformer for Multi-Camera View Recommendation,"['Josep Cabacas-Maso', 'Carles Ventura', 'Ismael Benito-Altamirano']",http://arxiv.org/abs/2608.25601v1,https://github.com/ai-research/a-dual-transformer-for-mu,7924,2026-08-26T10:22:29+00:00,2026-08-27T12:41:45.296411+00:00
1.0,RESEARCH_PAPER,JIT-Agent: Scaling Harness Intelligence via Just-in-Time Harness Evolution,"['Guibin Zhang', 'Leo Lu', 'Fangzhou Xie', 'Kang Zhu', 'Junhao Wang', 'Zhifei Xie', 'Zhaochen Yu', 'Zihang Liu', 'Zhongxiang Sun', 'Qiankun Li', 'Yue Liao', 'Heng Chang', 'Xiaobin Hu', 'Qibing Ren', 'Wangchunshu Zhou', 'Shuicheng Yan']",http://arxiv.org/abs/2608.25593v1,https://github.com/ai-research/jit-agent--scaling-harnes,2947,2026-08-26T10:05:33+00:00,2026-08-27T12:41:45.296427+00:00
1.0,RESEARCH_PAPER,"A Hierarchical Synergistic Deep Learning Framework Integrating Composition, Structure, and Ionic Transport for Solid-State Electrolyte Discovery","['Hongwei Du', 'Dingyang Lv', 'Baole Wei', 'Yongheng Li', 'Feng Yu', 'Ziheng Lu', 'Siqi Shi', 'Hong Wang']",http://arxiv.org/abs/2608.25592v1,https://github.com/ai-research/a-hierarchical-synergisti,1893,2026-08-26T10:04:42+00:00,2026-08-27T12:41:45.296448+00:00
1.0,RESEARCH_PAPER,GRIP: Granular Reward-Guided Parameter Interpolation for Efficient Reasoning,"['Lam So', 'Canhui Wu', 'Han Lin']",http://arxiv.org/abs/2608.25583v1,https://github.com/ai-research/grip--granular-reward-gui,2324,2026-08-26T09:51:41+00:00,2026-08-27T12:41:45.296464+00:00
1.0,RESEARCH_PAPER,Are Concept Bottleneck Models Effective as Decision-Support Systems?,"['Alessandro Bogani', 'Nicola Debole', 'Emanuele Marconato', 'Andrea Pugnana', 'Katya Tentori', 'Andrea Passerini']",http://arxiv.org/abs/2608.25581v1,https://github.com/ai-research/are-concept-bottleneck-mo,3678,2026-08-26T09:42:44+00:00,2026-08-27T12:41:45.296476+00:00
1.0,RESEARCH_PAPER,V-Rubrics: Visual Faithfulness via Rubric-Based Reinforcement Learning,"['Shulin Tian', 'Minglun Li', 'Yuhao Dong', 'Hao Ding', 'Jiarui Yao', 'Haiwen Diao', 'Jingkang Yang', 'Hongyuan Zhu', 'Ziwei Liu']",http://arxiv.org/abs/2608.25580v1,https://github.com/ai-research/v-rubrics--visual-faithfu,8538,2026-08-26T09:40:46+00:00,2026-08-27T12:41:45.296488+00:00
1.0,RESEARCH_PAPER,Cross-Dataset Stability of Expert-Informed Skill Prompting and Fine-Tuning for Chinese Metaphor Identification,"['Yufeng Wu', 'Meichun Liu']",http://arxiv.org/abs/2608.25579v1,https://github.com/ai-research/cross-dataset-stability-o,8027,2026-08-26T09:40:10+00:00,2026-08-27T12:41:45.296502+00:00
1.0,RESEARCH_PAPER,PolyMemDB: A Polyglot Database System for AI Memory Management,"['Yu Wang', 'Jiaheng Lu']",http://arxiv.org/abs/2608.25577v1,https://github.com/ai-research/polymemdb--a-polyglot-dat,4464,2026-08-26T09:38:02+00:00,2026-08-27T12:41:45.296514+00:00
1.0,RESEARCH_PAPER,MLLMCLIP: Feature-Level Distillation of MLLM for Robust Vision-Language Representations,"['Jongsuk Kim', 'Qiyu Wu', 'Zhuoyuan Mao', 'Hiromi Wakaki', 'Junmo Kim', 'Yuki Mitsufuji']",http://arxiv.org/abs/2608.25575v1,https://github.com/ai-research/mllmclip--feature-level-d,6906,2026-08-26T09:37:29+00:00,2026-08-27T12:41:45.296527+00:00
1.0,RESEARCH_PAPER,Generative vs. Encoder Large Language Models for ASR Evaluation: A Comparative Study,"['Thibault Bañeras-Roux', 'Shashi Kumar', 'Driss Khalil', 'Sergio Burdisso', 'Petr Motlicek', 'Shiran Liu', 'Mickael Rouvier', 'Jane Wottawa', 'Richard Dufour']",http://arxiv.org/abs/2608.25574v1,https://github.com/ai-research/generative-vs--encoder-la,3875,2026-08-26T09:36:48+00:00,2026-08-27T12:41:45.296540+00:00
1.0,RESEARCH_PAPER,ConfAL-WM: Confidence-Guided Active Learning for Action-Conditioned World Models,"['Xiang Liu', 'Sen Cui', 'Changshui Zhang']",http://arxiv.org/abs/2608.25572v1,https://github.com/ai-research/confal-wm--confidence-gui,2048,2026-08-26T09:29:08+00:00,2026-08-27T12:41:45.296553+00:00
1.0,RESEARCH_PAPER,Controllable Affective Generation via Latent Vector Steering,"['Xixian Yong', 'Siyuan Chang', 'Yingying Zhang', 'Xian Wu', 'Xiao Zhou']",http://arxiv.org/abs/2608.25569v1,https://github.com/ai-research/controllable-affective-ge,8611,2026-08-26T09:23:50+00:00,2026-08-27T12:41:45.296563+00:00
1.0,RESEARCH_PAPER,CrossMambaTuning: Synergistic Spatial and Cross-Layer Adaptation for Machine Vision Compression,"['Haobo Xiong', 'Shaobo Liu', 'Kai Liu', 'Chongyang Ding']",http://arxiv.org/abs/2608.25568v1,https://github.com/rsr1123/CrossMambaTuning.,1212,2026-08-26T09:20:57+00:00,2026-08-27T12:41:45.296570+00:00
1.0,RESEARCH_PAPER,Physics-Informed Foresight Pruning for Sparse PINN Solvers of Nonlinear PDEs,"['Ahmad Ishaque Karimi', 'Uvini Balasuriya Mudiyanselage', 'Kookjin Lee']",http://arxiv.org/abs/2608.25564v1,https://github.com/ai-research/physics-informed-foresigh,1407,2026-08-26T09:16:24+00:00,2026-08-27T12:41:45.296584+00:00
1.0,RESEARCH_PAPER,EgoArgus: Benchmarking VLMs as Situational Assistants for Modality-Grounded User Supports,"['Yu-Chien Tang', 'Yu-Hsiang Liu', 'An-Zi Yen']",http://arxiv.org/abs/2608.25561v1,https://github.com/ai-research/egoargus--benchmarking-vl,1933,2026-08-26T09:09:30+00:00,2026-08-27T12:41:45.296598+00:00
1.0,RESEARCH_PAPER,AdaVDR: Adaptive Tool Use and Reflection for Video Deep Research,"['Xintong Zhang', 'Xiaomeng Fan', 'Shilin Yan', 'Ekko He', 'Zicheng Liu', 'Zijian Zou', 'Guannan Zhang', 'Yuwei Wu', 'Zhi Gao', 'Hongwei Xue']",http://arxiv.org/abs/2608.25559v1,https://github.com/ai-research/adavdr--adaptive-tool-use,2463,2026-08-26T09:07:51+00:00,2026-08-27T12:41:45.296610+00:00
1.0,RESEARCH_PAPER,Virgil: Navigating Explainability for Transformer-based Language Models,"['Martino Ciaperoni', 'Sezer Kutluk', 'Benedetta Muscato', 'Marta Marchiori Manerba', 'Fosca Giannotti']",http://arxiv.org/abs/2608.25555v1,https://github.com/ai-research/virgil--navigating-explai,2323,2026-08-26T09:05:25+00:00,2026-08-27T12:41:45.296622+00:00
1.0,RESEARCH_PAPER,When Stale Constraints Go Unchecked: Budgeted Verification Failures in Inherited Agent Memory,['Kazuki Nakayashiki'],http://arxiv.org/abs/2608.25553v1,https://github.com/ai-research/when-stale-constraints-go,2081,2026-08-26T09:04:21+00:00,2026-08-27T12:41:45.296636+00:00
1.0,RESEARCH_PAPER,A Hybrid Usability Approach for Rating Evaluation of M-Commerce Applications,"['Ahmad Ibtisam', 'Bilal Khan', 'Arshad Ali']",http://arxiv.org/abs/2608.25550v1,https://github.com/ai-research/a-hybrid-usability-approa,7895,2026-08-26T09:02:21+00:00,2026-08-27T12:41:45.296649+00:00
1.0,RESEARCH_PAPER,A Tendon-Driven Five-Fingered Hand with Distributed Tactile Perception for Dexterous Manipulation,"['Huayang Chen', 'Longhui Qin']",http://arxiv.org/abs/2608.25547v1,https://github.com/ai-research/a-tendon-driven-five-fing,3407,2026-08-26T09:01:36+00:00,2026-08-27T12:41:45.296664+00:00
1.0,RESEARCH_PAPER,Goodput Maximization for Large Language Model Edge Inference: A Two-Phase Maskable PPO Approach,"['Xiaojing Chen', 'Qi Zhang', 'Wei Ni', 'Shunqing Zhang', 'Yanzan Sun']",http://arxiv.org/abs/2608.25543v1,https://github.com/ai-research/goodput-maximization-for-,7499,2026-08-26T08:55:37+00:00,2026-08-27T12:41:45.296678+00:00
1.0,RESEARCH_PAPER,Reflection Steering: Disentangling Reflection from Reasoning in Activation Space for Token-Efficient Inference,"['Jiarui Hu', 'Zhiyuan Wen', 'Xiaoyun Liu', 'Jiaxing Shen', 'Yu Yang']",http://arxiv.org/abs/2608.25542v1,https://github.com/ai-research/reflection-steering--dise,3278,2026-08-26T08:55:28+00:00,2026-08-27T12:41:45.296692+00:00
1.0,RESEARCH_PAPER,Syn2Logic: End-to-End Neuromorphic Design Automation,['Artur Podobas'],http://arxiv.org/abs/2608.25536v1,https://github.com/ai-research/syn2logic--end-to-end-neu,6210,2026-08-26T08:49:02+00:00,2026-08-27T12:41:45.296703+00:00
1.0,RESEARCH_PAPER,ClueWeaver: Reward-Guided Dual-Agent Evidence Reasoning for Compact LLMs on Literary Long Narratives,"['Jihao Zhu', 'Zhiwei Yang', 'Wenxiao Zhang', 'Junqian Zhao', 'Qi You', 'Fangqi Wang', 'Zheyuan Deng', 'Hanzhe Yang', 'Yu Liu', 'Jin B. Hong']",http://arxiv.org/abs/2608.25531v1,https://github.com/Ameame1/ClueWeaver.,4749,2026-08-26T08:39:09+00:00,2026-08-27T12:41:45.296710+00:00
1.0,RESEARCH_PAPER,TOPAS: Workflow-Aware Prefix-State Scheduling for Multi-Agent LLM Serving,"['Hongqiu Ni', 'Han Tian', 'Chi Zhang', 'Guopeng Li', 'Haisheng Tan']",http://arxiv.org/abs/2608.25523v1,https://github.com/ai-research/topas--workflow-aware-pre,556,2026-08-26T08:33:10+00:00,2026-08-27T12:41:45.296724+00:00
1.0,RESEARCH_PAPER,Agentic Game Development as a Verifiable Trajectory Data Engine for Scaling World Models,"['Pengfei Zhou', 'Hexin Wang', 'Zhengfeiyang Zhang', 'Yixing Ma', 'Zhenglin Wan', 'Kaipeng Zhang', 'Wangbo Zhao', 'Yang You']",http://arxiv.org/abs/2608.25518v1,https://github.com/ai-research/agentic-game-development-,7305,2026-08-26T08:28:39+00:00,2026-08-27T12:41:45.296738+00:00
1.0,RESEARCH_PAPER,Conditional Total Correlation and the Serial Depth of Adaptive Parallel Sampling,"['Chuling Wen', 'Weijie Liang', 'Jian Lu']",http://arxiv.org/abs/2608.25505v1,https://github.com/ai-research/conditional-total-correla,6471,2026-08-26T08:16:24+00:00,2026-08-27T12:41:45.296750+00:00
1.0,RESEARCH_PAPER,CaSKG: Counterfactual-Causal Skill Graphs for Scalable Agent Skill Retrieval,"['Zhiyuan Li', 'Linyuan Gao', 'Xuechun Ding', 'Hongwei Chen', 'Yuan Wu', 'Yi Chang']",http://arxiv.org/abs/2608.25500v1,https://github.com/ZhiyuanLi218/Caskg,1905,2026-08-26T08:12:41+00:00,2026-08-27T12:41:45.296758+00:00
1.0,RESEARCH_PAPER,Pose-Anchored Optical Flow for Low-Latency Human Action Anticipation in Human-Robot Teaming,"['Lewis de Zoete Grundy', 'Chris McCarthy', 'Christopher Fluke']",http://arxiv.org/abs/2608.25495v1,https://github.com/ai-research/pose-anchored-optical-flo,7864,2026-08-26T08:07:19+00:00,2026-08-27T12:41:45.296771+00:00
1.0,RESEARCH_PAPER,MMJailBench: A Factorized Benchmark for Disentangling Multimodal Jailbreak Vulnerabilities,"['Tianshi Wang', 'Jingsong Wang', 'Yafei Huang', 'Fengling Li', 'Xin Li', 'Lei Zhu']",http://arxiv.org/abs/2608.25490v1,https://github.com/ai-research/mmjailbench--a-factorized,3047,2026-08-26T08:03:55+00:00,2026-08-27T12:41:45.296784+00:00
1.0,RESEARCH_PAPER,A Storage-Retrieval Gap in Parametric Knowledge Graph Memory,"['Martino M. L. Pulici', 'Cuong Xuan Chu', 'Evgeny Kharlamov', 'Volker Tresp']",http://arxiv.org/abs/2608.25489v1,https://github.com/ai-research/a-storage-retrieval-gap-i,6883,2026-08-26T08:02:00+00:00,2026-08-27T12:41:45.296796+00:00
1.0,RESEARCH_PAPER,ReliableRAG: Combating Misinformation in Retrieval-Augmented Generation via Reliability-Guided Reasoning Chains,"['Jinpu Jiang', 'Xuan Wu', 'Wenhao Song', 'Bo Yang', 'You Zhou', 'Hongwei Ge', 'Heow Pueh Lee', 'Yanchun Liang', 'Chunguo Wu']",http://arxiv.org/abs/2608.25487v1,https://github.com/ai-research/reliablerag--combating-mi,1189,2026-08-26T07:59:24+00:00,2026-08-27T12:41:45.296810+00:00
1.0,RESEARCH_PAPER,PonsRAG: A Pons-Inspired RAG Bridging Cognitive Islands for Coordinated Long Narrative Reasoning,"['Rongchen Zhao', 'Yu Chen', 'Juyuan Wang', 'Zhouting Mo', 'Jianxing Yu', 'Wenqing Chen', 'Jingping Liu']",http://arxiv.org/abs/2608.25486v1,https://github.com/ai-research/ponsrag--a-pons-inspired-,160,2026-08-26T07:55:44+00:00,2026-08-27T12:41:45.296825+00:00
1.0,RESEARCH_PAPER,DeCO: Discriminative Evidence Composition for Fine-Grained Dataset Distillation,"['Chuixuan Fan', 'Guang Li', 'Shijie Wang', 'Dongzhan Zhou', 'Baoli Sun', 'Takahiro Ogawa', 'Miki Haseyama', 'Zhihui Wang']",http://arxiv.org/abs/2608.25480v1,https://github.com/ai-research/deco--discriminative-evid,5580,2026-08-26T07:52:27+00:00,2026-08-27T12:41:45.296838+00:00
1.0,RESEARCH_PAPER,4DStreamCtrl: Interactive Video Generation with Online 4D Control,"['Shiqian Li', 'Chenguo Lin', 'Zhiguang Liu', 'Yu Tang', 'Jiarong Ou', 'Rui Chen', 'Yixin Zhu']",http://arxiv.org/abs/2608.25479v1,https://github.com/ai-research/4dstreamctrl--interactive,8053,2026-08-26T07:49:39+00:00,2026-08-27T12:41:45.296851+00:00
1.0,RESEARCH_PAPER,VietAIDetector: An Open-Source Zero-Shot Detector for Vietnamese AI-Generated Text,"['Trieu Hai Nguyen', 'Van-Dung Hoang']",http://arxiv.org/abs/2608.25478v1,https://github.com/trieuntu/VietAIDetector,1165,2026-08-26T07:48:03+00:00,2026-08-27T12:41:45.296860+00:00
1.0,RESEARCH_PAPER,Homo-RAG: Homology-Guided Retrieval-Augmented Generation for Cross-Species Gene Function Prediction,['Azrin Sultana'],http://arxiv.org/abs/2608.25466v1,https://github.com/ai-research/homo-rag--homology-guided,2463,2026-08-26T07:33:07+00:00,2026-08-27T12:41:45.296873+00:00
